Id do Solicitante,Categoria do Pedido ,Tipo de resposta
897125,Saude do adolescente e do jovem,Acesso Concedido
897256,Administracao publica,Acesso Concedido
897256,Administracao publica,Acesso Concedido
897256,Educacao superior,Acesso Concedido
897445,Participacao e controle social em saude,Acesso Concedido
897480,Financas,Acesso Concedido
897480,Financas,Acesso Concedido
897487,Politica e gestao industrial,Acesso Parcialmente Concedido
897694,Participacao e controle social em saude,Acesso Concedido
897816,Educacao superior,Acesso Concedido
897836,Saude da mulher,Acesso Concedido
898140,Educacao superior,Acesso Concedido
898140,Profissoes e ocupacoes,Acesso Concedido
898140,Educacao superior,Acesso Concedido
898140,Profissoes e ocupacoes,Acesso Concedido
898140,Profissionais da educacao,Acesso Concedido
898140,Profissoes e ocupacoes,Acesso Concedido
898140,Profissoes e ocupacoes,Acesso Concedido
898282,Legislacao trabalhista,Acesso Parcialmente Concedido
898282,Legislacao trabalhista,Acesso Parcialmente Concedido
898282,Legislacao trabalhista,Acesso Parcialmente Concedido
898369,Administracao publica,Acesso Concedido
898538,Administracao financeira,Acesso Concedido
898767,Recursos humanos em saude,Acesso Concedido
898875,Politica trabalhista,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Administracao financeira,Acesso Concedido
898875,Financas,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Financas,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Participacao e controle social em saude,Acesso Concedido
898875,Politica trabalhista,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Economia,Acesso Concedido
898875,Administracao financeira,Acesso Concedido
898875,Administracao financeira,Acesso Negado
898875,Administracao publica,Acesso Concedido
898875,Politica trabalhista,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Administracao publica,Acesso Concedido
898875,Economia,Acesso Concedido
898875,Administracao publica,Acesso Concedido
899271,aguas,Acesso Parcialmente Concedido
899271,Educacao superior,Acesso Concedido
899271,Educacao superior,Acesso Concedido
899387,Educacao superior,Acesso Concedido
899459,Profissionais da educacao,Acesso Concedido
899571,Legislacao e jurisprudencia,Acesso Concedido
899802,Transito,Acesso Negado
899802,Transito,Acesso Negado
899875,Mercado de trabalho,Acesso Negado
899875,Administracao publica,Acesso Negado
900035,Administracao publica,Acesso Negado
900078,Administracao publica,Acesso Concedido
900078,Administracao publica,Acesso Concedido
900078,Administracao publica,Acesso Concedido
900078,Legislacao e jurisprudencia,Acesso Concedido
900078,Administracao publica,Acesso Concedido
900078,Administracao publica,Acesso Concedido
900078,Administracao publica,Acesso Concedido
900114,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Politica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900259,Administracao publica,Acesso Concedido
900343,Participacao e controle social em saude,Acesso Concedido
900385,Financiamento da educacao,Acesso Concedido
900385,Educacao profissional e tecnologica,Acesso Concedido
900385,Educacao profissional e tecnologica,Acesso Concedido
900385,Administracao publica,Acesso Concedido
900385,Educacao profissional e tecnologica,Acesso Concedido
900492,Participacao e controle social em saude,Acesso Concedido
900863,Cidadania ambiental,Acesso Concedido
900863,Cidadania ambiental,Acesso Concedido
900941,Cidadania ambiental,Acesso Concedido
900941,Cidadania ambiental,Acesso Concedido
900941,Transporte rodoviario,Acesso Concedido
901099,Financas,Acesso Concedido
901223,Legislacao e jurisprudencia,Acesso Concedido
901223,Fiscalizacao do estado,Acesso Concedido
901403,Administracao publica,Acesso Concedido
901488,Administracao publica,Acesso Concedido
901488,Administracao publica,Acesso Concedido
901493,Administracao publica,Acesso Concedido
901601,Recursos energeticos,Acesso Concedido
901656,Transporte rodoviario,Acesso Concedido
901656,Transporte rodoviario,Acesso Concedido
902118,Administracao publica,Acesso Concedido
902122,Qualidade ambiental,Acesso Concedido
902122,Cidadania ambiental,Acesso Concedido
902368,Financas,Acesso Concedido
902431,Transporte aquaviario,Acesso Concedido
902656,Recursos energeticos,Acesso Concedido
902762,Legislacao e jurisprudencia,Acesso Concedido
903378,Recursos humanos em saude,Acesso Concedido
903478,Transporte multimodal,Acesso Concedido
903548,Administracao publica,Acesso Concedido
903630,Seguranca Nacional,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Administracao publica,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Administracao publica,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Administracao publica,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Administracao publica,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissoes e ocupacoes,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Educacao superior,Acesso Concedido
903840,Profissionais da educacao,Acesso Concedido
903840,Administracao publica,Acesso Concedido
903851,Administracao publica,Acesso Negado
903851,Economia,Acesso Parcialmente Concedido
903855,Administracao publica,Acesso Concedido
903855,Administracao publica,Acesso Concedido
905236,Justica,Acesso Concedido
905236,Legislacao e jurisprudencia,Acesso Concedido
905236,Legislacao e jurisprudencia,Acesso Concedido
905236,Educacao superior,Acesso Concedido
905236,Justica,Acesso Concedido
905236,Legislacao de saude,Acesso Concedido
905408,Financas,Acesso Concedido
905489,Educacao superior,Acesso Concedido
905489,Educacao superior,Acesso Concedido
905568,Administracao publica,Acesso Negado
905643,Participacao e controle social em saude,Acesso Concedido
905865,Seguranca Nacional,Acesso Concedido
905865,Educacao superior,Acesso Concedido
905909,Administracao publica,Acesso Concedido
905923,Recursos energeticos,Acesso Concedido
906213,Profissionais da educacao,Acesso Concedido
906224,Economia,Acesso Concedido
906224,Financas,Acesso Negado
906225,Biodiversidade,Acesso Concedido
906263,Educacao superior,Acesso Concedido
906310,Financas,Acesso Concedido
906433,Transporte rodoviario,Acesso Concedido
906433,Politica trabalhista,Acesso Concedido
906433,Participacao e controle social em saude,Acesso Concedido
906433,Participacao e controle social em saude,Acesso Concedido
906433,Administracao publica,Acesso Concedido
906433,Administracao publica,Acesso Concedido
906798,Administracao publica,Acesso Concedido
906798,Administracao publica,Acesso Concedido
906963,Administracao publica,Acesso Concedido
907214,Administracao publica,Acesso Concedido
907214,Administracao publica,Acesso Negado
907214,Fiscalizacao do estado,Acesso Concedido
907214,Participacao e controle social em saude,Acesso Parcialmente Concedido
907214,Administracao publica,Acesso Concedido
907214,Seguranca publica,Acesso Negado
907214,Administracao publica,Acesso Concedido
907214,Administracao publica,Acesso Concedido
907214,Vigilancia sanitaria,Acesso Concedido
907214,Administracao publica,Acesso Concedido
907214,Cidadania ambiental,Acesso Concedido
907214,Recursos humanos em saude,Acesso Concedido
907214,Participacao e controle social em saude,Acesso Concedido
907214,Administracao publica,Acesso Concedido
907214,Politica trabalhista,Acesso Concedido
907214,Administracao publica,Acesso Negado
907214,Recursos humanos em saude,Acesso Concedido
907214,Seguranca Nacional,Acesso Concedido
907214,Profissoes e ocupacoes,Acesso Concedido
907214,Administracao publica,Acesso Negado
907214,Participacao e controle social em saude,Acesso Negado
907214,Administracao publica,Acesso Negado
907214,Administracao publica,Acesso Negado
907214,Educacao superior,Acesso Concedido
907214,Gestao escolar,Acesso Concedido
907214,Seguranca Nacional,Acesso Concedido
907214,Seguranca Nacional,Acesso Concedido
907214,Administracao publica,Acesso Negado
907214,Administracao publica,Acesso Concedido
907214,Recursos humanos em saude,Acesso Negado
907214,Administracao publica,Acesso Parcialmente Concedido
907214,Transporte rodoviario,Acesso Concedido
907214,Administracao publica,Acesso Concedido
907214,Administracao publica,Acesso Concedido
907283,Recursos humanos em saude,Acesso Negado
907520,Administracao publica,Acesso Negado
907570,Participacao e controle social em saude,Acesso Negado
907934,Educacao superior,Acesso Concedido
908070,Recursos energeticos,Acesso Parcialmente Concedido
908070,Transporte ferroviario,Acesso Concedido
908070,Transporte ferroviario,Acesso Concedido
908070,Transporte ferroviario,Acesso Concedido
908281,Vacinacao,Acesso Concedido
908281,Participacao e controle social em saude,Acesso Concedido
908281,Recursos humanos em saude,Acesso Parcialmente Concedido
908281,Participacao e controle social em saude,Acesso Concedido
908281,Legislacao de saude,Acesso Concedido
908425,Administracao publica,Acesso Concedido
908425,Administracao publica,Acesso Concedido
908426,Fiscalizacao do estado,Acesso Concedido
908558,Administracao publica,Acesso Concedido
908558,Administracao publica,Acesso Concedido
908562,Seguranca publica,Acesso Concedido
908634,Mercado de trabalho,Acesso Parcialmente Concedido
908668,Mercado de trabalho,Acesso Concedido
908720,Educacao basica,Acesso Concedido
908873,Mercado de trabalho,Acesso Concedido
908906,Recursos energeticos,Acesso Concedido
909025,Financas,Acesso Concedido
909223,Administracao publica,Acesso Concedido
909285,Participacao e controle social em saude,Acesso Concedido
909309,Educacao basica,Acesso Concedido
909309,Educacao superior,Acesso Concedido
909309,Educacao basica,Acesso Parcialmente Concedido
909309,Educacao superior,Acesso Concedido
909319,Financas,Acesso Concedido
909479,Seguranca publica,Acesso Concedido
909479,Seguranca publica,Acesso Negado
909479,Seguranca publica,Acesso Concedido
909479,Seguranca publica,Acesso Concedido
909479,Seguranca publica,Acesso Concedido
909479,Seguranca publica,Acesso Concedido
909479,Seguranca publica,Acesso Concedido
909675,Educacao basica,Acesso Parcialmente Concedido
909675,Educacao basica,Acesso Concedido
909675,Educacao basica,Acesso Concedido
909872,Administracao publica,Acesso Concedido
909973,Administracao publica,Acesso Concedido
909973,Administracao publica,Acesso Concedido
909973,Administracao publica,Acesso Concedido
909973,Administracao publica,Acesso Concedido
909973,Administracao publica,Acesso Concedido
910075,Administracao publica,Acesso Concedido
910075,Administracao publica,Acesso Concedido
910075,Administracao publica,Acesso Concedido
910075,Administracao publica,Acesso Concedido
910099,Relacoes diplomaticas,Acesso Concedido
910163,Financas,Acesso Concedido
910204,Educacao basica,Acesso Concedido
910204,Participacao e controle social em saude,Acesso Concedido
910204,Participacao e controle social em saude,Acesso Concedido
910207,Orcamento de saude,Acesso Concedido
910534,Profissoes e ocupacoes,Acesso Concedido
910603,Assistencia ao estudante,Acesso Concedido
910674,Transporte aquaviario,Acesso Concedido
910737,Educacao superior,Acesso Concedido
910899,Fiscalizacao do trabalho,Acesso Negado
910899,Profissoes e ocupacoes,Acesso Concedido
911095,Governo eletronico,Acesso Concedido
911095,Fiscalizacao do trabalho,Acesso Concedido
911656,Seguranca publica,Acesso Concedido
911656,Seguranca publica,Acesso Concedido
911683,Profissoes e ocupacoes,Acesso Concedido
911764,Legislacao e jurisprudencia,Acesso Negado
911764,Legislacao e jurisprudencia,Acesso Negado
911776,Vigilancia sanitaria,Acesso Concedido
911940,Recursos energeticos,Acesso Concedido
911940,Recursos energeticos,Acesso Negado
911940,Fiscalizacao do estado,Acesso Concedido
911940,Legislacao e jurisprudencia,Acesso Negado
911940,Recursos energeticos,Acesso Concedido
911940,Recursos energeticos,Acesso Concedido
911940,Recursos energeticos,Acesso Negado
911940,Recursos energeticos,Acesso Concedido
911940,Recursos energeticos,Acesso Negado
911940,Recursos energeticos,Acesso Negado
911940,Recursos energeticos,Acesso Concedido
911940,Recursos energeticos,Acesso Concedido
911940,Recursos energeticos,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Financas,Acesso Concedido
912160,Administracao publica,Acesso Concedido
912160,Administracao publica,Acesso Concedido
